Loyalty#,Cust_ID,Income,Order Year,Quarter,MonthsAsMember,LoyaltyStatus,Product Line,Quantity Sold,Unit Sale Price,Unit Cost,Revenue,Customer Lifetime Value,Loyalty Count
936547,4781,33938,2016,Q3,41,Gold,Photography,7,77,65,539,4898.67,1
277209,4782,74585,2016,Q3,60,Elite,Photography,1,213,181,213,4222.63,1
381118,4783,33488,2016,Q3,38,Gold,Photography,1,523,445,523,4314.17,1
921287,4784,64692,2016,Q3,42,Gold,Photography,2,574,488,"1,148",8435.18,1
366813,4785,0,2016,Q3,53,Silver,Photography,2,695,591,"1,390",8175.32,1
886149,4786,92914,2016,Q3,46,Elite,Photography,8,155,132,"1,240",10978.78,1
532363,4787,0,2016,Q3,48,Elite,Photography,2,309,263,618,6385.62,1
243751,4788,23791,2016,Q3,28,Silver,Photography,7,356,303,"2,492",8495.16,1
397462,4789,39017,2016,Q3,56,Silver,Photography,3,589,501,"1,767",13306.18,1
886602,4790,50738,2016,Q3,51,Silver,Photography,1,250,213,250,2855.93,1
845323,4791,67241,2016,Q3,44,Elite,Photography,9,540,459,"4,860",5405.52,1
381674,4792,30763,2016,Q3,53,Silver,Photography,2,468,398,936,12948.4,1
759055,4793,0,2016,Q3,43,Gold,Photography,2,498,423,996,6630.84,1
742167,4794,51294,2016,Q3,49,Silver,Photography,2,346,294,692,18572.01,1
818769,4795,0,2016,Q3,67,Elite,Photography,2,495,421,990,6048.57,1
175841,4796,29606,2016,Q3,63,Elite,Photography,1,620,527,620,3225.4,1
210184,4797,44428,2016,Q3,35,Elite,Photography,2,674,573,"1,348",12036.62,1
810338,4798,64348,2016,Q3,44,Elite,Photography,1,689,586,689,3435.25,1
230811,4799,24195,2016,Q3,41,Elite,Photography,2,321,273,642,10793.76,1
873436,4800,25970,2016,Q3,59,Elite,Photography,2,465,395,930,7778.01,1
969829,4801,40348,2016,Q3,46,Silver,Photography,1,79,67,79,3313.01,1
425794,4802,44788,2016,Q3,46,Elite,Photography,2,209,178,418,7285.03,1
641970,4803,76763,2016,Q3,57,Elite,Photography,8,92,78,736,8595.73,1
454661,4804,20305,2016,Q3,26,Silver,Photography,2,432,367,864,8259.11,1
114051,4805,0,2016,Q3,36,Elite,Photography,1,285,242,285,2983.11,1
930343,4806,91653,2016,Q3,53,Elite,Photography,1,295,251,295,4397.78,1
422436,4807,0,2016,Q3,32,Elite,Photography,1,338,287,338,3728.83,1
870054,4808,0,2016,Q3,40,Gold,Photography,2,680,578,"1,360",39033.08,1
543166,4809,70432,2016,Q3,58,Elite,Photography,4,430,366,"1,720",4766.65,1
643099,4810,98121,2016,Q3,70,Elite,Photography,1,507,431,507,2684.58,1
574346,4811,74212,2016,Q3,61,Platinum,Photography,1,89,76,89,2908.02,1
326809,4812,17557,2016,Q3,44,Elite,Photography,1,277,235,277,3700.39,1
605921,4813,22768,2016,Q3,62,Elite,Photography,1,396,337,396,4437.84,1
812805,4814,25617,2016,Q3,59,Gold,Photography,3,447,380,"1,341",4556.07,1
605313,4815,24053,2016,Q3,45,Gold,Photography,7,374,318,"2,618",6198.79,1
184797,4816,22081,2016,Q3,57,Elite,Photography,6,268,228,"1,608",6503.4,1
615561,4817,0,2016,Q3,57,Silver,Photography,3,363,309,"1,089",4311.42,1
444764,4818,0,2016,Q3,52,Gold,Photography,2,691,587,"1,382",18205.67,1
514395,4819,0,2016,Q3,35,Silver,Photography,2,581,494,"1,162",7296.49,1
169466,4820,26790,2016,Q3,52,Gold,Photography,1,658,559,658,2810.46,1
721178,4821,26744,2016,Q3,45,Elite,Photography,1,147,125,147,2694.6,1
774891,4822,0,2016,Q3,44,Elite,Photography,2,107,91,214,5885.34,1
908469,4823,60087,2016,Q3,36,Silver,Photography,3,122,104,366,5821.79,1
949676,4824,0,2016,Q3,25,Gold,Photography,1,139,118,139,5917.47,1
662621,4825,0,2016,Q3,64,Elite,Photography,2,149,127,298,6763.18,1
833574,4826,47482,2016,Q3,52,Elite,Photography,3,261,222,783,7281.72,1
900977,4827,11904,2016,Q3,55,Silver,Photography,3,415,353,"1,245",4254.62,1
479102,4828,63774,2016,Q3,49,Elite,Photography,1,243,207,243,4376.36,1
693340,4829,92606,2016,Q3,67,Elite,Photography,3,672,571,"2,016",8711.3,1
128007,4830,87050,2016,Q3,40,Gold,Photography,1,536,456,536,5160.25,1
896095,4831,0,2016,Q3,65,Elite,Photography,2,195,166,390,24868.24,1
523029,4832,22944,2016,Q3,53,Elite,Photography,5,390,332,"1,950",6111.05,1
161564,4833,16701,2016,Q3,39,Silver,Photography,1,458,389,458,4294,1
912347,4834,0,2016,Q3,40,Silver,Photography,1,75,64,75,3858.87,1
495912,4835,0,2016,Q3,36,Gold,Photography,2,674,573,"1,348",6933.34,1
717343,4836,12181,2016,Q3,70,Silver,Photography,4,440,374,"1,760",7942.45,1
123587,4837,0,2016,Q3,49,Silver,Photography,4,78,66,312,4916.41,1
276135,4838,0,2016,Q3,40,Silver,Photography,2,335,285,670,9655.44,1
294131,4839,0,2016,Q3,43,Elite,Photography,2,86,73,172,9764.95,1
978574,4840,0,2016,Q3,39,Silver,Photography,3,581,494,"1,743",5303.76,1
603234,4841,0,2016,Q3,55,Elite,Photography,1,512,435,512,5884.31,1
536766,4842,19864,2016,Q3,50,Elite,Photography,1,432,367,432,2359.42,1
236234,4843,31485,2016,Q3,43,Elite,Photography,6,136,116,816,9407.45,1
289863,4844,20178,2016,Q3,59,Silver,Photography,6,459,390,"2,754",4877.95,1
784537,4845,41126,2016,Q3,66,Silver,Photography,8,242,206,"1,936",4860.58,1
144981,4846,15921,2016,Q3,60,Gold,Photography,4,130,111,520,6903.95,1
108334,4847,0,2016,Q3,42,Silver,Photography,6,92,78,552,4835.57,1
686895,4848,0,2016,Q3,53,Silver,Photography,1,103,88,103,3432.96,1
360941,4849,0,2016,Q3,38,Elite,Photography,2,408,347,816,7662.43,1
494012,4850,87544,2016,Q3,51,Silver,Photography,3,592,503,"1,776",8685.92,1
601587,4851,28142,2016,Q3,57,Elite,Photography,1,314,267,314,3873.65,1
261573,4852,28524,2016,Q3,64,Silver,Photography,9,165,140,"1,485",4967.54,1
119342,4853,0,2016,Q3,68,Silver,Photography,1,518,440,518,6871.97,1
577232,4854,20396,2016,Q3,60,Elite,Photography,4,676,575,"2,704",6047.03,1
756496,4855,74057,2016,Q3,26,Silver,Photography,1,517,439,517,4303.64,1
566374,4856,25167,2016,Q3,59,Elite,Photography,2,154,131,308,51016.07,1
822784,4857,39854,2016,Q3,52,Platinum,Photography,7,471,400,"3,297",5217.51,1
345978,4858,65167,2016,Q3,37,Silver,Photography,1,632,537,632,5213.37,1
768711,4859,94903,2016,Q3,60,Elite,Photography,1,270,230,270,3808.12,1
326234,4860,62488,2016,Q3,42,Silver,Photography,1,373,317,373,2404.38,1
314250,4861,24711,2016,Q3,48,Silver,Photography,6,550,468,"3,300",4328.86,1
744331,4862,56480,2016,Q3,63,Elite,Photography,1,534,454,534,3924.42,1
131494,4863,29815,2016,Q3,65,Elite,Photography,2,292,248,584,10960.94,1
587851,4864,77041,2016,Q3,57,Elite,Photography,1,440,374,440,3000.44,1
116596,4865,0,2016,Q3,47,Elite,Photography,1,437,371,437,2315.09,1
699021,4866,0,2016,Q3,53,Silver,Photography,3,397,337,"1,191",6474.83,1
780728,4867,0,2016,Q3,44,Silver,Photography,4,131,111,524,4520.34,1
598192,4868,39101,2016,Q3,65,Silver,Photography,1,101,86,101,3978.67,1
870581,4869,0,2016,Q3,44,VIP,Photography,2,265,225,530,14862.76,1
401496,4870,61337,2016,Q3,64,VIP,Photography,9,455,387,"4,095",8447.89,1
384286,4871,0,2016,Q3,45,Platinum,Photography,1,113,96,113,2258.79,1
122631,4872,31213,2016,Q3,59,Elite,Photography,1,421,358,421,2550,1
786058,4873,39337,2016,Q3,39,Silver,Photography,9,208,177,"1,872",5732.69,1
234823,4874,26790,2016,Q3,53,Silver,Photography,1,225,191,225,2810.46,1
313544,4875,0,2016,Q3,66,Elite,Photography,1,639,543,639,2267.6,1
452279,4876,0,2016,Q3,31,Elite,Photography,2,651,553,"1,302",6893.17,1
306414,4877,75272,2016,Q3,63,Elite,Photography,1,582,495,582,4122.57,1
679663,4878,48029,2016,Q3,30,Elite,Photography,9,367,312,"3,303",4809.22,1
148895,4879,89205,2016,Q3,56,Elite,Photography,6,288,245,"1,728",5494.87,1
598818,4880,64997,2016,Q3,31,Elite,Photography,1,273,232,273,2465.44,1
454228,4881,51808,2016,Q3,44,Silver,Photography,1,560,476,560,2417.76,1
801919,4882,43145,2016,Q3,54,Silver,Photography,6,301,256,"1,806",5845.43,1
763485,4883,45776,2016,Q3,57,Silver,Photography,2,251,213,502,10569.63,1
554736,4884,36650,2016,Q3,49,Silver,Photography,1,641,545,641,2725.36,1
602606,4885,0,2016,Q3,38,Silver,Photography,2,106,90,212,32654.84,1
880086,4886,24164,2016,Q3,65,Elite,Photography,5,100,85,500,10972.07,1
621072,4887,58345,2016,Q3,27,Elite,Photography,6,147,125,882,7772.47,1
722311,4888,25998,2016,Q3,46,Silver,Photography,2,496,422,992,8382.48,1
414832,4889,69853,2016,Q3,57,Elite,Photography,3,533,453,"1,599",9080.6,1
355839,4890,24518,2016,Q3,41,Silver,Photography,3,574,488,"1,722",5618.49,1
879224,4891,99239,2016,Q3,66,Silver,Photography,6,527,448,"3,162",5816.71,1
157672,4892,21835,2016,Q3,36,Gold,Photography,7,474,403,"3,318",6715.59,1
256914,4893,42995,2016,Q3,65,Silver,Photography,2,333,283,666,11982.42,1
764660,4894,82664,2016,Q3,48,Elite,Photography,9,489,416,"4,401",8838.09,1
701036,4895,86876,2016,Q3,60,Silver,Photography,2,589,501,"1,178",8139.53,1
377464,4896,0,2016,Q3,68,Elite,Photography,8,338,287,"2,704",14980.05,1
171047,4897,0,2016,Q3,64,Silver,Photography,7,518,440,"3,626",7923.14,1
356240,4898,63009,2016,Q3,41,Silver,Photography,2,451,383,902,26900.27,1
689447,4899,75531,2016,Q3,46,Elite,Photography,4,468,398,"1,872",8054.98,1
461779,4900,72309,2016,Q3,53,Silver,Photography,2,560,476,"1,120",8059.89,1
145410,4901,88858,2016,Q3,51,Silver,Photography,2,392,333,784,11255.46,1
328909,4902,57177,2016,Q3,60,Silver,Photography,2,400,340,800,18196.64,1
755725,4903,67798,2016,Q3,68,Gold,Photography,9,380,323,"3,420",5548.03,1
793446,4904,12590,2016,Q3,32,Gold,Photography,2,418,355,836,8372.85,1
949247,4905,0,2016,Q3,55,Elite,Photography,2,292,248,584,19069.5,1
479831,4906,0,2016,Q3,66,Gold,Photography,1,608,517,608,5657.03,1
821834,4907,40160,2016,Q3,53,Elite,Photography,1,507,431,507,4579.61,1
642076,4908,88009,2016,Q3,41,Gold,Photography,1,564,479,564,2798.68,1
313724,4909,51643,2016,Q3,67,Silver,Photography,1,315,268,315,11009.13,1
547407,4910,92374,2016,Q3,60,Elite,Photography,3,512,435,"1,536",8639.5,1
368772,4911,57933,2016,Q3,58,Silver,Photography,1,612,520,612,4209.68,1
204118,4912,55761,2016,Q3,28,Silver,Photography,2,152,129,304,18269.27,1
455956,4913,94812,2016,Q3,70,Silver,Photography,1,320,272,320,2833.98,1
512919,4914,50335,2016,Q3,35,Silver,Photography,1,421,358,421,5619.07,1
920762,4915,62803,2016,Q3,52,Silver,Photography,5,485,412,"2,425",4957.03,1
511284,4916,23629,2016,Q3,67,Silver,Photography,1,275,234,275,3508.91,1
825782,4917,92296,2016,Q3,67,Elite,Photography,1,357,303,357,2759.98,1
948076,4918,34498,2016,Q3,69,Silver,Photography,7,521,443,"3,647",6369.26,1
405418,4919,36088,2016,Q3,60,Gold,Photography,9,681,579,"6,129",5528.21,1
187598,4920,0,2016,Q3,51,Silver,Photography,2,536,456,"1,072",7205.02,1
914801,4921,85537,2016,Q3,50,Elite,Photography,2,86,73,172,26416.25,1
888049,4922,26486,2016,Q3,31,Gold,Photography,2,102,87,204,14754.36,1
328188,4923,48345,2016,Q3,57,Elite,Photography,7,357,303,"2,499",5241.14,1
974817,4924,94508,2016,Q3,38,Elite,Photography,3,621,528,"1,863",7074.4,1
510888,4925,23376,2016,Q3,58,Silver,Photography,1,471,400,471,2867.31,1
870711,4926,0,2016,Q3,64,Elite,Photography,3,386,328,"1,158",5678.05,1
870294,4927,84863,2016,Q3,53,Elite,Photography,1,640,544,640,5535.96,1
264308,4928,63741,2016,Q3,57,Gold,Photography,6,267,227,"1,602",7185.67,1
104620,4929,34226,2016,Q3,53,Elite,Photography,2,509,433,"1,018",29091.24,1
474905,4930,29305,2016,Q3,54,Silver,Photography,1,618,525,618,2641.45,1
547360,4931,10312,2016,Q3,40,Silver,Photography,1,374,318,374,2886.45,1
143433,4932,23228,2016,Q3,41,Elite,Photography,6,529,450,"3,174",4831.42,1
122916,4933,52979,2016,Q3,52,Gold,Photography,4,73,62,292,5794.68,1
864701,4934,99934,2016,Q3,50,Silver,Photography,3,514,437,"1,542",5727.33,1
639145,4935,0,2016,Q3,30,Silver,Photography,7,602,512,"4,214",5325.72,1
793664,4936,39007,2016,Q3,45,Gold,Photography,2,458,389,916,12521.42,1
946986,4937,61409,2016,Q3,46,Elite,Photography,2,243,207,486,8085.45,1
421305,4938,52210,2016,Q3,51,Silver,Photography,9,670,570,"6,030",6285.15,1
205013,4939,66022,2016,Q3,54,Elite,Photography,1,333,283,333,9685.54,1
406287,4940,21474,2016,Q3,50,Silver,Photography,9,121,103,"1,089",8668.61,1
628572,4941,0,2016,Q3,28,Elite,Photography,1,270,230,270,2570.76,1
247220,4942,23158,2016,Q3,40,Silver,Photography,1,386,328,386,2454.58,1
373321,4943,11432,2016,Q3,42,Silver,Photography,2,145,123,290,13466.92,1
295412,4944,72540,2016,Q3,54,Elite,Photography,2,512,435,"1,024",10656.88,1
589973,4945,0,2016,Q3,47,Elite,Photography,6,578,491,"3,468",5161.79,1
221926,4946,94230,2016,Q3,56,Silver,Photography,1,103,88,103,5526.44,1
372846,4947,93558,2016,Q3,59,Silver,Photography,1,245,208,245,2733.43,1
234988,4948,78618,2016,Q3,63,Elite,Photography,1,92,78,92,2619.34,1
121584,4949,0,2016,Q3,57,Elite,Photography,1,486,413,486,2558.76,1
360651,4950,68351,2016,Q3,30,Silver,Photography,2,670,570,"1,340",12759.28,1
760077,4951,25998,2016,Q3,34,Gold,Photography,2,90,77,180,8382.48,1
247350,4952,37109,2016,Q3,33,Gold,Photography,2,292,248,584,17636.42,1
169781,4953,0,2016,Q3,54,Gold,Photography,3,377,320,"1,131",4624.62,1
761915,4954,27444,2016,Q3,48,Silver,Photography,3,418,355,"1,254",5244.55,1
392584,4955,44485,2016,Q3,56,Elite,Photography,2,233,198,466,7505.77,1
508427,4956,77493,2016,Q3,52,Silver,Photography,3,637,541,"1,911",5610.96,1
860178,4957,0,2016,Q3,25,Silver,Photography,2,644,547,"1,288",18892.2,1
683659,4958,77601,2016,Q3,67,Gold,Photography,6,347,295,"2,082",5719.09,1
490774,4959,30718,2016,Q3,44,Gold,Photography,1,164,139,164,2668.66,1
487430,4960,71592,2016,Q3,30,Elite,Photography,2,157,133,314,8742.06,1
943480,4961,71449,2016,Q3,58,Elite,Photography,2,509,433,"1,018",32474.77,1
574081,4962,0,2016,Q3,42,Gold,Photography,1,70,60,70,2848.56,1
128390,4963,0,2016,Q3,30,Elite,Photography,8,295,251,"2,360",7714.62,1
252693,4964,36670,2016,Q3,54,Silver,Photography,3,687,584,"2,061",14709,1
952959,4965,46833,2016,Q3,68,Elite,Photography,9,640,544,"5,760",8902.74,1
780855,4966,84863,2016,Q3,45,Silver,Photography,1,644,547,644,5535.96,1
587984,4967,55281,2016,Q3,32,Gold,Photography,1,633,538,633,7605.64,1
693045,4968,0,2016,Q3,38,Silver,Photography,1,605,514,605,2258.79,1
970336,4969,51833,2016,Q3,37,Silver,Photography,1,100,85,100,3903.8,1
882643,4970,34335,2016,Q3,60,Silver,Photography,3,284,241,852,8023.08,1
997169,4971,43137,2016,Q3,67,Silver,Photography,8,328,279,"2,624",7761.27,1
756110,4972,91871,2016,Q3,60,VIP,Photography,2,167,142,334,28486.07,1
410958,4973,90414,2016,Q3,70,Silver,Photography,6,573,487,"3,438",6615.82,1
668046,4974,37722,2016,Q3,37,Elite,Photography,8,654,556,"5,232",9075.77,1
318174,4975,44855,2016,Q3,40,Silver,Photography,1,102,87,102,2466.38,1
879835,4976,62258,2016,Q3,66,Silver,Photography,5,530,451,"2,650",5071.65,1
936319,4977,66841,2016,Q3,61,Elite,Photography,1,257,218,257,2425.49,1
470546,4978,66466,2016,Q3,55,Gold,Photography,2,575,489,"1,150",8581.64,1
669795,4979,25860,2016,Q3,64,Gold,Photography,1,103,88,103,2829.31,1
935020,4980,0,2016,Q3,51,Silver,Photography,5,78,66,390,5006.61,1
340086,4981,0,2016,Q3,60,Elite,Photography,2,576,490,"1,152",7200.66,1
808438,4982,84183,2016,Q3,25,Gold,Photography,4,124,105,496,5715.31,1
327577,4983,0,2016,Q3,52,Silver,Photography,6,182,155,"1,092",7275.89,1
777523,4984,0,2016,Q3,57,Elite,Photography,2,420,357,840,16414.04,1
302134,4985,38667,2016,Q3,56,Elite,Photography,1,451,383,451,2787.42,1
327866,4986,63786,2016,Q3,42,Gold,Photography,1,685,582,685,7778.53,1
219815,4987,0,2016,Q3,43,Silver,Photography,5,657,558,"3,285",8364.5,1
944229,4988,44428,2016,Q3,49,Silver,Photography,2,301,256,602,12036.62,1
238757,4989,0,2016,Q3,32,Silver,Photography,4,473,402,"1,892",8714.92,1
908064,4990,0,2016,Q3,42,Elite,Photography,1,357,303,357,2356.7,1
746506,4991,40006,2016,Q3,57,Silver,Photography,7,666,566,"4,662",9065.26,1
794727,4992,39448,2016,Q3,58,Elite,Photography,5,530,451,"2,650",7993,1
212848,4993,0,2016,Q3,45,Elite,Photography,6,481,409,"2,886",9234.28,1
485562,4994,64706,2016,Q3,68,Silver,Photography,1,545,463,545,3176.36,1
200366,4995,28476,2016,Q3,34,Elite,Photography,1,332,282,332,2430.87,1
251349,4996,16233,2016,Q3,69,Silver,Photography,1,454,386,454,7609.09,1
520308,4997,22828,2016,Q3,42,Gold,Photography,2,443,377,886,16473.17,1
579748,4998,11432,2016,Q3,62,Elite,Photography,2,318,270,636,13466.92,1
166740,4999,14232,2016,Q3,25,Elite,Photography,5,269,229,"1,345",4914.73,1
295841,5000,60920,2016,Q3,36,Elite,Photography,2,518,440,"1,036",7507.46,1
184090,5001,21959,2016,Q3,50,Gold,Photography,1,486,413,486,2691.38,1
516250,5002,37722,2016,Q3,27,Silver,Photography,8,558,474,"4,464",9075.77,1
223002,5003,0,2016,Q3,61,Gold,Photography,4,620,527,"2,480",7974.39,1
187106,5004,85950,2016,Q3,69,Elite,Photography,1,467,397,467,2795.74,1
916594,5005,11033,2016,Q3,57,Silver,Photography,2,241,205,482,10828.37,1
703972,5006,0,2016,Q3,52,Elite,Photography,2,149,127,298,17497.52,1
791418,5007,0,2016,Q3,44,Gold,Photography,9,504,428,"4,536",5553.76,1
828133,5008,83894,2016,Q3,49,Elite,Photography,2,521,443,"1,042",22242.52,1
518529,5009,0,2016,Q3,64,Silver,Photography,1,389,331,389,2563.58,1
487669,5010,0,2016,Q3,30,Elite,Photography,1,677,575,677,2558.18,1
152656,5011,0,2016,Q3,54,Elite,Photography,1,236,201,236,2004.35,1
264016,5012,66661,2016,Q3,52,Silver,Photography,2,498,423,996,42561.63,1
844477,5013,69781,2016,Q3,36,Elite,Photography,2,204,173,408,23990.15,1
911349,5014,52218,2016,Q3,56,Elite,Photography,8,502,427,"4,016",5476.53,1
901119,5015,29735,2016,Q3,56,Elite,Photography,1,512,435,512,2453.57,1
955302,5016,45345,2016,Q3,69,Gold,Photography,2,174,148,348,14696.64,1
696476,5017,20848,2016,Q3,39,Elite,Photography,1,414,352,414,2715.69,1
575574,5018,24980,2016,Q3,51,Elite,Photography,2,425,361,850,8160.59,1
118809,5019,48197,2016,Q3,62,Elite,Photography,6,639,543,"3,834",8275.9,1
715300,5020,63878,2016,Q3,31,Gold,Photography,9,644,547,"5,796",9120.07,1
953411,5021,0,2016,Q3,48,Silver,Photography,7,544,462,"3,808",5568.95,1
636828,5022,48567,2016,Q3,61,Gold,Photography,1,586,498,586,5015.01,1
287266,5023,72026,2016,Q3,59,Elite,Photography,6,645,548,"3,870",15485.8,1
275594,5024,23893,2016,Q3,52,Silver,Photography,1,481,409,481,2902.62,1
800447,5025,51641,2016,Q3,58,Silver,Photography,1,338,287,338,2465.62,1
496390,5026,83640,2016,Q3,42,Gold,Photography,4,242,206,968,5689.64,1
399404,5027,0,2016,Q3,53,Elite,Photography,1,289,246,289,2215.91,1
416308,5028,32807,2016,Q3,57,Silver,Photography,1,248,211,248,2877.35,1
135460,5029,84731,2016,Q3,52,Silver,Photography,7,431,366,"3,017",8874.55,1
912672,5030,28354,2016,Q3,62,VIP,Photography,1,450,383,450,4590.81,1
612267,5031,0,2016,Q3,65,Platinum,Photography,4,318,270,"1,272",4900.34,1
193662,5032,26262,2016,Q3,59,Elite,Photography,1,568,483,568,3844.57,1
318053,5033,14321,2016,Q3,41,Elite,Photography,1,220,187,220,2398.35,1
754300,5034,0,2016,Q3,58,Elite,Photography,2,413,351,826,13024.13,1
693238,5035,57587,2016,Q3,54,Gold,Photography,7,576,490,"4,032",5418.15,1
523345,5036,41991,2016,Q3,25,Elite,Photography,3,128,109,384,5251.97,1
669066,5037,97234,2016,Q3,44,Elite,Photography,1,601,511,601,3105.35,1
516474,5038,0,2016,Q3,51,Elite,Photography,6,534,454,"3,204",8099.47,1
492959,5039,96745,2016,Q3,48,Silver,Photography,3,225,191,675,13815.78,1
591925,5040,71644,2016,Q3,50,Silver,Photography,2,222,189,444,38410.6,1
415277,5041,79507,2016,Q3,67,Gold,Photography,1,685,582,685,2754.46,1
510944,5042,0,2016,Q3,42,Gold,Photography,2,218,185,436,13727.8,1
131257,5043,58729,2016,Q3,38,Silver,Photography,1,477,405,477,2642.93,1
215860,5044,92629,2016,Q3,69,Gold,Photography,1,358,304,358,2842.03,1
701061,5045,0,2016,Q3,49,Elite,Photography,3,424,360,"1,272",4594.26,1
318812,5046,0,2016,Q3,52,Silver,Photography,4,472,401,"1,888",5329.13,1
647026,5047,20101,2016,Q3,50,Elite,Photography,1,516,439,516,3776.32,1
684450,5048,64801,2016,Q3,54,Silver,Photography,2,235,200,470,7582.11,1
426839,5049,30509,2016,Q3,60,Elite,Photography,1,665,565,665,3436.45,1
607347,5050,23474,2016,Q3,54,Silver,Photography,1,566,481,566,3964.15,1
943292,5051,72421,2016,Q3,64,Elite,Photography,1,687,584,687,2592.44,1
473212,5052,70412,2016,Q3,44,Silver,Photography,3,230,196,690,4930.95,1
153813,5053,0,2016,Q3,46,Elite,Photography,2,617,524,"1,234",12992.28,1
124897,5054,15413,2016,Q3,66,Bronze,Photography,1,506,430,506,4013.85,1
862546,5055,20978,2016,Q3,46,Gold,Photography,1,667,567,667,3508.57,1
595776,5056,49734,2016,Q3,54,Gold,Photography,2,466,396,932,8319.12,1
881629,5057,0,2016,Q3,57,Elite,Photography,9,247,210,"2,223",4825.5,1
874535,5058,38713,2016,Q3,50,Elite,Photography,6,408,347,"2,448",4834.71,1
317682,5059,22768,2016,Q3,59,Elite,Photography,1,607,516,607,4437.84,1
736126,5060,72421,2016,Q3,58,Elite,Photography,1,338,287,338,2592.44,1
192991,5061,0,2016,Q3,28,VIP,Photography,3,461,392,"1,383",6986.6,1
622176,5062,0,2016,Q3,60,Bronze,Photography,4,352,299,"1,408",6947.84,1
115319,5063,26876,2016,Q3,58,Silver,Photography,8,636,541,"5,088",6005.21,1
120137,5064,81839,2016,Q3,51,Silver,Photography,4,216,184,864,5207.99,1
130331,5065,25370,2016,Q3,53,Gold,Photography,2,91,77,182,11638.9,1
464117,5066,33345,2016,Q3,53,Elite,Photography,2,266,226,532,7375.57,1
328296,5067,90217,2016,Q3,64,Silver,Photography,5,318,270,"1,590",5261.12,1
398506,5068,0,2016,Q3,29,Silver,Photography,2,89,76,178,20842.6,1
569880,5069,48019,2016,Q3,47,Silver,Photography,2,513,436,"1,026",7706.04,1
152329,5070,79980,2016,Q3,64,Silver,Photography,3,641,545,"1,923",7345.9,1
